surface,motion_type,angle_deg,target_angle,I_total,I_total_avg,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,square,-180,-3.141592653589793,2.5660160734787603,3.7911723434111497,grass,0.002269774428200775,0.3736637899246374,0.2673497039687374,0.35671673167842455,grass,0.0033084911310808617,0.3909878162253242,0.29693561128863155,0.3087680813549635
cell_carpet,square,-180,-3.141592653589793,2.743972445464983,3.2828166858017607,cell_carpet,0.015235040827345876,0.3055377432707324,0.1996069685838227,0.4796202473180991,cell_carpet,0.009271765979213368,0.34826277974802833,0.24827128993622713,0.3941941643365313
cell_carpet,square,-180,-3.141592653589793,7.955223880597015,3.649955351447889,cell_carpet,0.0032884275052077186,0.35398155050807845,0.24582179935609244,0.3969082226306215,cell_carpet,0.006280096742210544,0.3511221651280534,0.24704654464615977,0.39555119348357637
cell_carpet,square,-180,-3.141592653589793,3.9115958668197472,3.6551856104094913,cell_carpet,0.0032329280838478457,0.3547054757069312,0.24658141529589678,0.39548018091332415,cell_carpet,0.004756512413029195,0.3529138204174923,0.24681397997102827,0.39551568719845026
cell_carpet,square,-180,-3.141592653589793,4.017221584385764,3.6712590891695367,cell_carpet,0.0030726842004646414,0.35693401430649346,0.2489342702205552,0.3910590312724867,cell_carpet,0.003914598306746918,0.3549239173619929,0.24787412509579174,0.3932873592354685
cell_carpet,square,-180,-3.141592653589793,3.5223880597014925,3.729174639622401,cell_carpet,0.002608877928162919,0.365000638091733,0.2576408291216934,0.3747496548584106,cell_carpet,0.0032617381174549183,0.35996227772686296,0.2527574771087426,0.3840185070469395
cell_carpet,square,-180,-3.141592653589793,3.171067738231917,3.771271845898712,grass,0.002363766081560199,0.37088312091450043,0.2641903777448022,0.3625627352591372,cell_carpet,0.0028127520995075584,0.3654226993206817,0.2584739274267724,0.37329062115303835
cell_carpet,square,-180,-3.141592653589793,3.25947187141217,3.786835055491772,grass,0.002289179467871061,0.373057916903286,0.2666577274772497,0.3579951761515932,grass,0.0025509657836893097,0.36924030811198383,0.26256582745201107,0.3656428986523158
cell_carpet,square,-180,-3.141592653589793,2.742824339839265,3.765531317770124,grass,0.0023933248039552696,0.370080767414864,0.2632865028038877,0.364239404977293,grass,0.0024721452938222897,0.3696605377634239,0.2629261651279494,0.3649411518148044
cell_carpet,square,-180,-3.141592653589793,2.4408725602755457,3.751626482969767,cell_carpet,0.0024697848012371986,0.36813729974792125,0.26111112033050715,0.3682817951203345,grass,0.0024709650475297443,0.3688989187556726,0.26201864272922826,0.36661147346756945
cell_carpet,square,-180,-3.141592653589793,2.8300803673938,3.761194029850746,grass,0.0024164231241472728,0.36947452933415265,0.26260581059084553,0.3655032369508545,grass,0.0024436940858385088,0.3691867240449126,0.2623122266600369,0.366057355209212
cell_carpet,square,-180,-3.141592653589793,2.9115958668197472,3.200790917208828,cell_carpet,0.021956611269251584,0.2953321310408614,0.19094547111341448,0.4917657865764724,cell_carpet,0.012200152677545047,0.332259427542887,0.2266288488867257,0.4289115708928422
cell_carpet,square,-180,-3.141592653589793,7.378874856486797,3.5860441382829444,cell_carpet,0.004119751020990466,0.34519459935685626,0.23677821210710287,0.41390743751505044,cell_carpet,0.008159951849267755,0.33872701344987166,0.23170353049691428,0.4214095042039463
cell_carpet,square,-180,-3.141592653589793,4.605051664753158,3.6513585916570985,cell_carpet,0.003273370342945218,0.35417571176159146,0.2460253094160301,0.3965256084794332,cell_carpet,0.005716661096106487,0.34645136260573156,0.23886441995647217,0.40896755634168974
cell_carpet,square,-180,-3.141592653589793,3.725602755453502,3.673938002296212,cell_carpet,0.0030474318872134813,0.3573059580728097,0.24932911103267053,0.39031749900730633,cell_carpet,0.004382046491659984,0.3518786603392706,0.24409676549457135,0.39964252767449804
cell_carpet,square,-180,-3.141592653589793,3.516647531572904,3.712335757111876,cell_carpet,0.0027270821777507894,0.3626506495103992,0.255072731999863,0.3795495363119869,cell_carpet,0.0035545643347053867,0.35726465492483495,0.2495847487472172,0.38959603199324244
cell_carpet,square,-180,-3.141592653589793,3.478760045924225,3.736701109835439,cell_carpet,0.0025599900485534,0.3660518105855246,0.258798314453451,0.37258988491247097,cell_carpet,0.0030572771916293935,0.3616582327551798,0.2541915316003341,0.38109295845285673
cell_carpet,square,-180,-3.141592653589793,2.960964408725603,3.7609388952672536,grass,0.002417802727974197,0.36943886835660605,0.2625658299510254,0.3655774989643944,cell_carpet,0.002737539959801795,0.3655485505558929,0.2583786807756797,0.37333522870862557
cell_carpet,square,-180,-3.141592653589793,3.0378874856486795,3.82727388697538,grass,0.002129437814983157,0.3786995053761013,0.2731818058390079,0.34598925096990757,grass,0.002433488887392476,0.3721240279659971,0.26578024330734384,0.3596622398392666
cell_carpet,square,-180,-3.141592653589793,3.3788748564867968,3.8882510524301575,grass,0.001964336811238065,0.38714753832065013,0.2833156785439254,0.3275724463241865,grass,0.002198912849315271,0.3796357831433236,0.2745479609256346,0.34361734308172653
cell_carpet,square,-180,-3.141592653589793,3.173363949483352,3.917336394948335,grass,0.0019108659474129004,0.3911354655478694,0.28826816213645967,0.31868550636825804,grass,0.0020548893983640855,0.3853856243455965,0.28140806153104714,0.33115142472499226
cell_carpet,square,-180,-3.141592653589793,2.9299655568312284,3.42301313943105,cell_carpet,0.008115367343680907,0.3234318621058798,0.21567633792532914,0.45277643262511014,cell_carpet,0.005085128371022496,0.3544087432257381,0.24854219972818814,0.3919639286750512
