surface,angle_deg,target_angle,I_total_mean,I_total_std,cls_raw,linoleum_raw,grass_raw,rubber_carpet_raw,cell_carpet_raw,cls_memory,linoleum_memory,grass_memory,rubber_carpet_memory,cell_carpet_memory
cell_carpet,95,1.6580627893946132,7.317164179104477,0.8205805357801476,cell_carpet,0.0016007033503537328,0.1312577983479623,0.009651672963486402,0.8574898253381975,cell_carpet,0.0016007033503537328,0.1312577983479623,0.009651672963486402,0.8574898253381975
cell_carpet,100,1.7453292519943295,7.006366767560798,0.6323459708501956,cell_carpet,0.0026791029550092614,0.19509159546918156,0.020087958837685254,0.7821413427381239,cell_carpet,0.0026791029550092614,0.19509159546918156,0.020087958837685254,0.7821413427381239
cell_carpet,105,1.832595714594046,6.985885054366178,0.537578738690206,cell_carpet,0.00249188826460843,0.2150597643438431,0.026856653551864725,0.7555916938396836,cell_carpet,0.00249188826460843,0.2150597643438431,0.026856653551864725,0.7555916938396836
cell_carpet,110,1.9198621771937625,6.830539609644087,1.6805501067170885,cell_carpet,0.002026341617821404,0.19939151929890747,0.04298756466505508,0.755594574418216,cell_carpet,0.002026341617821404,0.19939151929890747,0.04298756466505508,0.755594574418216
cell_carpet,115,2.007128639793479,6.912959242250287,0.746057518926448,cell_carpet,0.002007137373079614,0.253571718985092,0.06743873894987537,0.676982404691953,cell_carpet,0.002007137373079614,0.253571718985092,0.06743873894987537,0.676982404691953
cell_carpet,120,2.094395102393196,6.730397784831499,0.9065382000917468,cell_carpet,0.0019249694164247457,0.2633752811005149,0.07457500324977277,0.6601247462332875,cell_carpet,0.0019249694164247457,0.2633752811005149,0.07457500324977277,0.6601247462332875
cell_carpet,125,2.181661564992912,6.288251052430157,1.1585165553950008,cell_carpet,0.0018194515988681867,0.256175084771531,0.08594452495891193,0.6560609386706889,cell_carpet,0.0018194515988681867,0.256175084771531,0.08594452495891193,0.6560609386706889
cell_carpet,130,2.2689280275926285,5.708381171067738,0.7412862022868018,cell_carpet,0.0018276014671732394,0.2123463709668111,0.0685418948743203,0.7172841326916954,cell_carpet,0.0018276014671732394,0.2123463709668111,0.0685418948743203,0.7172841326916954
cell_carpet,135,2.356194490192345,5.183467278989667,0.7699951648692863,cell_carpet,0.0032482225983908857,0.20325342153510664,0.07398966873457857,0.7195086871319238,cell_carpet,0.0032482225983908857,0.20325342153510664,0.07398966873457857,0.7195086871319238
cell_carpet,140,2.443460952792061,5.18398392652124,0.7953920770363121,cell_carpet,0.0014808638589291767,0.35431690352514456,0.13010039682893876,0.5141018357869876,cell_carpet,0.0014808638589291767,0.35431690352514456,0.13010039682893876,0.5141018357869876
cell_carpet,145,2.530727415391778,4.833371603520858,0.7303249945035032,cell_carpet,0.001417805664030424,0.3676568108222485,0.15354126669682075,0.4773841168169003,cell_carpet,0.001417805664030424,0.3676568108222485,0.15354126669682075,0.4773841168169003
cell_carpet,150,2.6179938779914944,5.232862835145539,0.7630835734129565,grass,0.0012977746130323359,0.6417143148641289,0.23617300907973254,0.12081490144310618,grass,0.0012977746130323359,0.6417143148641289,0.23617300907973254,0.12081490144310618
cell_carpet,155,2.705260340591211,4.211724184507327,0.9054245200915804,grass,0.0010660439524675304,0.4905674720351252,0.1623344812438549,0.34603200276855245,grass,0.0010660439524675304,0.4905674720351252,0.1623344812438549,0.34603200276855245
cell_carpet,160,2.792526803190927,3.710605625717566,0.9204092413065588,grass,0.0049324991380164775,0.5098029236719591,0.1404791778308985,0.3447853993591258,grass,0.0049324991380164775,0.5098029236719591,0.1404791778308985,0.3447853993591258
cell_carpet,165,2.8797932657906435,2.98867202449292,0.7924681970153685,cell_carpet,0.10030871833521217,0.3131400481804488,0.10816328524076824,0.47838794824357084,cell_carpet,0.10030871833521217,0.3131400481804488,0.10816328524076824,0.47838794824357084
cell_carpet,170,2.9670597283903604,2.7809988518943745,1.5249532624358464,cell_carpet,0.022140691236684325,0.22165021275299246,0.0836246290965993,0.6725844669137239,cell_carpet,0.022140691236684325,0.22165021275299246,0.0836246290965993,0.6725844669137239
cell_carpet,175,3.0543261909900767,1.9031285878300803,0.3684458900192143,linoleum,0.7818996033710583,0.03155598205478253,0.021306102975758506,0.1652383115984007,linoleum,0.7818996033710583,0.03155598205478253,0.021306102975758506,0.1652383115984007
grass,-180,-3.141592653589793,3.5576772010393376,0.7627549692106583,grass,0.0009336038574819927,0.5052657707623754,0.23783513302175285,0.25596549235838967,grass,0.0009336038574819927,0.5052657707623754,0.23783513302175285,0.25596549235838967
grass,-175,-3.0543261909900767,3.203761412716637,0.6390706583845945,cell_carpet,0.0013342791031688802,0.3555910845511132,0.1333679154403208,0.509706720905397,cell_carpet,0.0013342791031688802,0.3555910845511132,0.1333679154403208,0.509706720905397
grass,-170,-2.9670597283903604,3.3640588267453944,0.5017675951915883,cell_carpet,0.0015806270949452138,0.40778780098836603,0.08843398099486198,0.5021975909218268,cell_carpet,0.0015806270949452138,0.40778780098836603,0.08843398099486198,0.5021975909218268
grass,-165,-2.8797932657906435,3.519326444699579,0.5125845206304341,cell_carpet,0.0015128626597714439,0.3523499211867812,0.05802697214445341,0.588110244008994,cell_carpet,0.0015128626597714439,0.3523499211867812,0.05802697214445341,0.588110244008994
grass,-160,-2.792526803190927,4.154933832859991,0.8165696265923708,grass,0.025773375461520517,0.48584510511806417,0.1502760796884102,0.3381054397320051,grass,0.025773375461520517,0.48584510511806417,0.1502760796884102,0.3381054397320051
grass,-155,-2.705260340591211,4.816494450822809,1.0106057615615651,grass,0.006612951091208253,0.5892709412035589,0.16356902118708064,0.2405470865181522,grass,0.006612951091208253,0.5892709412035589,0.16356902118708064,0.2405470865181522
grass,-150,-2.6179938779914944,5.850287026406429,1.4345510649558246,grass,0.001879489410226957,0.5683458636070708,0.30192817190959415,0.12784647507310795,grass,0.001879489410226957,0.5683458636070708,0.30192817190959415,0.12784647507310795
grass,-145,-2.530727415391778,6.560384888743097,1.5923237852732526,grass,0.002077027823092562,0.6028254849810282,0.3306741824150667,0.06442330478081258,grass,0.002077027823092562,0.6028254849810282,0.3306741824150667,0.06442330478081258
grass,-140,-2.443460952792061,6.551364058826745,1.5930567278904373,grass,0.0025985026340588327,0.5283135465944494,0.30700526067002,0.1620826901014717,grass,0.0025985026340588327,0.5283135465944494,0.30700526067002,0.1620826901014717
grass,-135,-2.356194490192345,6.830140794005681,1.3712904295264792,grass,0.0026464053931924956,0.528787710284742,0.24656083547701596,0.2220050488450494,grass,0.0026464053931924956,0.528787710284742,0.24656083547701596,0.2220050488450494
grass,-130,-2.2689280275926285,8.937277176868694,1.725351218663502,grass,0.002961874167276261,0.5354186404920555,0.4581546000476557,0.0034648852930126922,grass,0.002961874167276261,0.5354186404920555,0.4581546000476557,0.0034648852930126922
grass,-125,-2.181661564992912,8.094199333005303,2.0336765561527304,grass,0.0030792408540855775,0.6740315223142003,0.25124637721699683,0.07164285961471725,grass,0.0030792408540855775,0.6740315223142003,0.25124637721699683,0.07164285961471725
grass,-120,-2.094395102393196,8.874856486796785,2.350233406216667,grass,0.003522896219233973,0.6160739781550342,0.3088010922818441,0.07160203334388766,grass,0.003522896219233973,0.6160739781550342,0.3088010922818441,0.07160203334388766
grass,-115,-2.007128639793479,8.823629107211197,2.2314986128849443,grass,0.0034455371837517996,0.5913521238311772,0.24991877697077233,0.15528356201429858,grass,0.0034455371837517996,0.5913521238311772,0.24991877697077233,0.15528356201429858
grass,-110,-1.9198621771937625,9.620823010453805,2.344768474975541,grass,0.0029602390652417876,0.7617670285986784,0.23188532520548663,0.003387407130593148,grass,0.0029602390652417876,0.7617670285986784,0.23188532520548663,0.003387407130593148
grass,-105,-1.832595714594046,9.39233320576604,2.197696974687525,grass,0.003270012127401728,0.7929802177844025,0.1946689535441821,0.009080816544013725,grass,0.003270012127401728,0.7929802177844025,0.1946689535441821,0.009080816544013725
grass,-100,-1.7453292519943295,9.88828932261768,2.261450900461849,grass,0.0042735582978102975,0.7007652335230455,0.2784652148981645,0.01649599328097957,grass,0.0042735582978102975,0.7007652335230455,0.2784652148981645,0.01649599328097957
grass,-95,-1.6580627893946132,9.655326605837212,2.304717710252074,grass,0.004433123343761807,0.7107534020878234,0.24031132754117893,0.044502147027235726,grass,0.004433123343761807,0.7107534020878234,0.24031132754117893,0.044502147027235726
grass,-90,-1.5707963267948966,9.846755234814935,2.255707248861809,grass,0.004537342795976528,0.716154400797209,0.25033103486399655,0.028977221542817892,grass,0.004537342795976528,0.716154400797209,0.25033103486399655,0.028977221542817892
grass,-85,-1.4835298641951802,9.888697537951268,2.202871886975079,grass,0.004433606887048497,0.7046265949823876,0.2708406759728932,0.020099122157670617,grass,0.004433606887048497,0.7046265949823876,0.2708406759728932,0.020099122157670617
grass,-80,-1.3962634015954636,10.010004920452682,2.3460319994826824,grass,0.004283169085695318,0.6558477361578664,0.33431479742027026,0.0055542973361679526,grass,0.004283169085695318,0.6558477361578664,0.33431479742027026,0.0055542973361679526
grass,-75,-1.3089969389957472,9.72155417245755,2.479083562656242,grass,0.004218932638006693,0.6460004242576888,0.34358157034395354,0.006199072760350984,grass,0.004218932638006693,0.6460004242576888,0.34358157034395354,0.006199072760350984
grass,-70,-1.2217304763960306,9.073861461921163,2.0747275474961566,grass,0.0032217049111537975,0.6288486086898573,0.23999192635808347,0.1279377600409055,grass,0.0032217049111537975,0.6288486086898573,0.23999192635808347,0.1279377600409055
grass,-65,-1.1344640137963142,8.703486615505469,2.1030815586142206,grass,0.003083727786279313,0.6035099782911939,0.2561933370301411,0.13721295689238563,grass,0.003083727786279313,0.6035099782911939,0.2561933370301411,0.13721295689238563
grass,-60,-1.0471975511965976,8.348359417487462,2.1516402832478927,grass,0.003536999770137189,0.6214697861900886,0.33264386043546584,0.042349353604308186,grass,0.003536999770137189,0.6214697861900886,0.33264386043546584,0.042349353604308186
grass,-55,-0.9599310885968813,7.871653876367151,2.148308373107998,grass,0.0034003025385364993,0.5969642827556751,0.34481394124278697,0.05482147346300141,grass,0.0034003025385364993,0.5969642827556751,0.34481394124278697,0.05482147346300141
grass,-50,-0.8726646259971648,7.380022962112514,2.49668236355729,grass,0.002483798856510226,0.6165053095296862,0.2835361285116213,0.09747476310218238,grass,0.002483798856510226,0.6165053095296862,0.2835361285116213,0.09747476310218238
grass,-45,-0.7853981633974483,7.117824339839266,1.5442741878485522,grass,0.0025132519232568657,0.5989949200623526,0.3271726287706445,0.07131919924374612,grass,0.0025132519232568657,0.5989949200623526,0.3271726287706445,0.07131919924374612
grass,-40,-0.6981317007977318,8.141472126546752,0.8011886003834244,rubber_carpet,0.003387402400390613,0.381176690342889,0.6120137446221308,0.003422162634589686,rubber_carpet,0.003387402400390613,0.381176690342889,0.6120137446221308,0.003422162634589686
grass,-35,-0.6108652381980153,5.522531572904708,1.3466703701095275,grass,0.0020838696936189187,0.48438540506922784,0.2965211864088347,0.2170095388283185,grass,0.0020838696936189187,0.48438540506922784,0.2965211864088347,0.2170095388283185
grass,-30,-0.5235987755982988,5.263554024748054,1.3690188906608804,grass,0.0016161205922772862,0.6263890513358507,0.25206068011081584,0.1199341479610564,grass,0.0016161205922772862,0.6263890513358507,0.25206068011081584,0.1199341479610564
grass,-25,-0.4363323129985824,4.456486796785304,0.8714962046927953,grass,0.0012996604172860581,0.5158385516080163,0.1932542426763225,0.28960754529837535,grass,0.0012996604172860581,0.5158385516080163,0.1932542426763225,0.28960754529837535
grass,-20,-0.3490658503988659,4.20235361653272,0.6855706017636986,grass,0.0010569565063650685,0.5644409883940609,0.1783055039332335,0.2561965511663406,grass,0.0010569565063650685,0.5644409883940609,0.1783055039332335,0.2561965511663406
grass,-15,-0.2617993877991494,3.41132797550708,0.4853289712033619,grass,0.0010390555998196918,0.4374115548147199,0.15410559275158464,0.4074437968338758,grass,0.0010390555998196918,0.4374115548147199,0.15410559275158464,0.4074437968338758
grass,-10,-0.1745329251994329,2.9960636378546828,0.8172617404556395,cell_carpet,0.0014704685305133524,0.4155489755406398,0.1572644499881787,0.4257161059406683,cell_carpet,0.0014704685305133524,0.4155489755406398,0.1572644499881787,0.4257161059406683
grass,-5,-0.0872664625997164,3.0205383339711696,0.636780054615988,grass,0.0012042529071824713,0.4475545881076788,0.17224305188026895,0.37899810710486986,grass,0.0012042529071824713,0.4475545881076788,0.17224305188026895,0.37899810710486986
grass,0,0.0,3.1602427423322945,0.8248886502604125,cell_carpet,0.08103378968073806,0.37410497173913804,0.06901672447458597,0.475844514105538,cell_carpet,0.08103378968073806,0.37410497173913804,0.06901672447458597,0.475844514105538
grass,5,0.0872664625997164,3.092135476463835,0.575479751074441,cell_carpet,0.0984123281050882,0.28188289596233174,0.03759062929487571,0.5821141466377044,cell_carpet,0.0984123281050882,0.28188289596233174,0.03759062929487571,0.5821141466377044
grass,10,0.1745329251994329,3.125989485769533,0.5475166401999669,cell_carpet,0.004009104782527616,0.3131920146659519,0.13409734020084702,0.5487015403506734,cell_carpet,0.004009104782527616,0.3131920146659519,0.13409734020084702,0.5487015403506734
grass,15,0.2617993877991494,3.470321469575201,0.5528271526607109,cell_carpet,0.0013565190230831034,0.3454069771522033,0.1280170413856425,0.5252194624390711,cell_carpet,0.0013565190230831034,0.3454069771522033,0.1280170413856425,0.5252194624390711
grass,20,0.3490658503988659,6.382423546602651,0.8210931890805651,rubber_carpet,0.0034216271817024495,0.37974447310262216,0.6051380323225232,0.011695867393152102,rubber_carpet,0.0034216271817024495,0.37974447310262216,0.6051380323225232,0.011695867393152102
grass,25,0.4363323129985824,4.688319535923621,1.0360012166268342,grass,0.0013932528519030813,0.4393552035877754,0.18886476453034604,0.3703867790299754,grass,0.0013932528519030813,0.4393552035877754,0.18886476453034604,0.3703867790299754
grass,30,0.5235987755982988,5.807555628451151,1.5285303925118383,grass,0.002179138731677793,0.5393932038983464,0.34714512334987857,0.11128253402009712,grass,0.002179138731677793,0.5393932038983464,0.34714512334987857,0.11128253402009712
grass,35,0.6108652381980153,6.578809250451041,1.9685504327848868,grass,0.002401535150132032,0.5736294781768304,0.38571783973960544,0.038251146933432165,grass,0.002401535150132032,0.5736294781768304,0.38571783973960544,0.038251146933432165
grass,40,0.6981317007977318,6.939029548613209,1.9598012406381624,grass,0.002468117969242687,0.626332724851773,0.3489104595864467,0.022288697592537682,grass,0.002468117969242687,0.626332724851773,0.3489104595864467,0.022288697592537682
grass,45,0.7853981633974483,6.959332890204847,1.9002334065113629,grass,0.0025734089174726045,0.6567445928650913,0.25023702873076437,0.09044496948667154,grass,0.0025734089174726045,0.6567445928650913,0.25023702873076437,0.09044496948667154
grass,50,0.8726646259971648,7.857142857142857,1.730903459538948,grass,0.0031079480232138997,0.5502072811060242,0.3160636340045518,0.1306211368662101,grass,0.0031079480232138997,0.5502072811060242,0.3160636340045518,0.1306211368662101
grass,55,0.9599310885968813,8.397607106169557,2.202006598516551,grass,0.0032280971740160026,0.5857426034835217,0.31163529770174836,0.09939400164071396,grass,0.0032280971740160026,0.5857426034835217,0.31163529770174836,0.09939400164071396
grass,60,1.0471975511965976,8.657609388952672,2.3858798240370382,grass,0.002887533662924298,0.5049736853224228,0.23794252565327656,0.2541962553613763,grass,0.002887533662924298,0.5049736853224228,0.23794252565327656,0.2541962553613763
grass,65,1.1344640137963142,9.077497129735937,2.262232873700397,grass,0.003026393954239829,0.5288503343287931,0.23032165279468553,0.23780161892228147,grass,0.003026393954239829,0.5288503343287931,0.23032165279468553,0.23780161892228147
grass,70,1.2217304763960306,10.25427806024821,0.8501653255579046,grass,0.0034607928176273563,0.5996234943134319,0.3447289034818143,0.05218680938712646,grass,0.0034607928176273563,0.5996234943134319,0.3447289034818143,0.05218680938712646
grass,75,1.3089969389957472,9.554206987042807,2.476054276342895,grass,0.0033405065359815244,0.5927087993834631,0.19790942449925888,0.20604126958129665,grass,0.0033405065359815244,0.5927087993834631,0.19790942449925888,0.20604126958129665
grass,80,1.3962634015954636,10.330217046634957,2.396251280941032,grass,0.0034604307161189797,0.6064593018312847,0.2617883777015307,0.1282918897510656,grass,0.0034604307161189797,0.6064593018312847,0.2617883777015307,0.1282918897510656
grass,85,1.4835298641951802,9.30335501977293,2.943040084317093,grass,0.0031220988794835825,0.5064601893857382,0.1159710399915644,0.37444667174321394,grass,0.0031220988794835825,0.5064601893857382,0.1159710399915644,0.37444667174321394
grass,90,1.5707963267948966,10.013834672789896,2.0871858435903827,grass,0.004281599508115405,0.7520436432424501,0.23502878161085625,0.008645975638578255,grass,0.004281599508115405,0.7520436432424501,0.23502878161085625,0.008645975638578255
grass,95,1.6580627893946132,10.027210103329503,2.270877167075601,grass,0.004176329540018033,0.7360403718813286,0.2527705169008446,0.007012781677808844,grass,0.004176329540018033,0.7360403718813286,0.2527705169008446,0.007012781677808844
grass,100,1.7453292519943295,9.986404012327029,2.971381678345249,grass,0.003585649287171422,0.6316192812091218,0.2621739985895213,0.10262107091418543,grass,0.003585649287171422,0.6316192812091218,0.2621739985895213,0.10262107091418543
grass,105,1.832595714594046,9.494833524684273,2.345312124031992,grass,0.003425134382966467,0.6023772604727472,0.2379661275741729,0.1562314775701136,grass,0.003425134382966467,0.6023772604727472,0.2379661275741729,0.1562314775701136
grass,110,1.9198621771937625,9.268082663605052,1.7459759085566116,grass,0.003381467996250403,0.6375050138740104,0.2803122295274074,0.07880128860233179,grass,0.003381467996250403,0.6375050138740104,0.2803122295274074,0.07880128860233179
grass,115,2.007128639793479,8.764893481311393,2.594384796372521,grass,0.003219801254076954,0.6068035189979135,0.2778509223743399,0.11212575737366956,grass,0.003219801254076954,0.6068035189979135,0.2778509223743399,0.11212575737366956
grass,120,2.094395102393196,8.556891655084899,1.9722447654959632,grass,0.00348742542830975,0.5994794973234892,0.361632341014087,0.035400736234114154,grass,0.00348742542830975,0.5994794973234892,0.361632341014087,0.035400736234114154
grass,125,2.181661564992912,7.952081696779262,1.7679440257450854,grass,0.0033158078867504518,0.5713013781650975,0.3622805803749694,0.06310223357318256,grass,0.0033158078867504518,0.5713013781650975,0.3622805803749694,0.06310223357318256
grass,130,2.2689280275926285,7.4437126110339,1.4405822452228263,grass,0.0021679731686349638,0.7251358711860246,0.2655587120155217,0.007137443629818729,grass,0.0021679731686349638,0.7251358711860246,0.2655587120155217,0.007137443629818729
grass,135,2.356194490192345,6.424952162265596,1.7236881220540496,grass,0.0020582884688712857,0.6909805694692687,0.2304013055352869,0.0765598365265731,grass,0.0020582884688712857,0.6909805694692687,0.2304013055352869,0.0765598365265731
grass,145,2.530727415391778,5.909299655568312,1.4001886540724482,grass,0.002043605957152946,0.5782366143303508,0.33198757297027165,0.08773220674222464,grass,0.002043605957152946,0.5782366143303508,0.33198757297027165,0.08773220674222464
grass,150,2.6179938779914944,8.3398392652124,0.6014034247520572,rubber_carpet,0.007846406543828231,0.008296872866848354,0.9760100871821542,0.007846633407169115,rubber_carpet,0.007846406543828231,0.008296872866848354,0.9760100871821542,0.007846633407169115
grass,155,2.705260340591211,4.3133610792192885,0.7955093967189819,grass,0.0010739588906162282,0.5208614429894577,0.17167160075989396,0.30639299736003206,grass,0.0010739588906162282,0.5208614429894577,0.17167160075989396,0.30639299736003206
grass,160,2.792526803190927,4.231856909783069,0.7013898573039563,grass,0.0010215088899536652,0.568171837636518,0.21455557838705097,0.21625107508647737,grass,0.0010215088899536652,0.568171837636518,0.21455557838705097,0.21625107508647737
grass,165,2.8797932657906435,3.695305523663732,0.8489653867959583,grass,0.002794043429871513,0.5410136463295628,0.18795535127045374,0.2682369589701119,grass,0.002794043429871513,0.5410136463295628,0.18795535127045374,0.2682369589701119
grass,170,2.9670597283903604,3.503635667814772,0.5043157310168275,grass,0.0009167229926295408,0.47005986211485945,0.1960290367477988,0.3329943781447123,grass,0.0009167229926295408,0.47005986211485945,0.1960290367477988,0.3329943781447123
grass,175,3.0543261909900767,3.210932516902666,0.6375435453734257,cell_carpet,0.001141347279583457,0.3869039486660858,0.15485753732100455,0.45709716673332623,cell_carpet,0.001141347279583457,0.3869039486660858,0.15485753732100455,0.45709716673332623
linoleum,-180,-3.141592653589793,1.0204846214272765,0.3186859561971455,linoleum,0.9596748586929038,0.008191768509912479,0.01463142734165242,0.017501945455531347,linoleum,0.9596748586929038,0.008191768509912479,0.01463142734165242,0.017501945455531347
linoleum,-175,-3.0543261909900767,1.2813902515395053,0.3998394409245668,linoleum,0.966855576255459,0.005537031870862924,0.008269047715593874,0.019338344158084223,linoleum,0.966855576255459,0.005537031870862924,0.008269047715593874,0.019338344158084223
linoleum,-170,-2.9670597283903604,1.875047837734405,1.3394230346956726,linoleum,0.8773566259189581,0.0017891322449746633,0.0017058191695765767,0.11914842266649062,linoleum,0.8773566259189581,0.0017891322449746633,0.0017058191695765767,0.11914842266649062
linoleum,-165,-2.8797932657906435,1.762281708864584,0.4168147844001265,linoleum,0.9482125638035849,0.0010910696978487277,0.0011231303516546737,0.04957323614691166,linoleum,0.9482125638035849,0.0010910696978487277,0.0011231303516546737,0.04957323614691166
linoleum,-160,-2.792526803190927,1.9752337215023783,0.3573268399561911,linoleum,0.7853837454466558,0.0024700014754693326,0.021638708623375046,0.19050754445449983,linoleum,0.7853837454466558,0.0024700014754693326,0.021638708623375046,0.19050754445449983
linoleum,-155,-2.705260340591211,2.177382319173364,0.4261463366672726,linoleum,0.8235937935863069,0.001996932732826552,0.012214486903524,0.16219478677734261,linoleum,0.8235937935863069,0.001996932732826552,0.012214486903524,0.16219478677734261
linoleum,-150,-2.6179938779914944,2.4716297057224,0.3881043435040403,linoleum,0.8823128568224533,0.019238544942704636,0.018438902674830275,0.08000969556001182,linoleum,0.8823128568224533,0.019238544942704636,0.018438902674830275,0.08000969556001182
linoleum,-145,-2.530727415391778,2.4964650432050277,0.5439828591143171,linoleum,0.9445231220050027,0.007934191202110061,0.009450438178785154,0.03809224861410205,linoleum,0.9445231220050027,0.007934191202110061,0.009450438178785154,0.03809224861410205
linoleum,-140,-2.443460952792061,2.6044776119402986,0.3884344132334081,linoleum,0.9249265855668114,0.046665057028290734,0.010162610689729103,0.018245746715168678,linoleum,0.9249265855668114,0.046665057028290734,0.010162610689729103,0.018245746715168678
linoleum,-135,-2.356194490192345,2.5471543381991144,0.4413134293812905,linoleum,0.9603230177137358,0.028588516507227022,0.005502203650978464,0.005586262128058617,linoleum,0.9603230177137358,0.028588516507227022,0.005502203650978464,0.005586262128058617
linoleum,-130,-2.2689280275926285,3.2048462142727656,0.7550333934285635,linoleum,0.9755114845858062,0.013838567856669617,0.0032383417639939745,0.007411605793530367,linoleum,0.9755114845858062,0.013838567856669617,0.0032383417639939745,0.007411605793530367
linoleum,-125,-2.181661564992912,3.47169013233428,0.8003711097670372,linoleum,0.9824118448921569,0.009889883772585737,0.0023365491388044985,0.005361722196452823,linoleum,0.9824118448921569,0.009889883772585737,0.0023365491388044985,0.005361722196452823
linoleum,-120,-2.094395102393196,4.032407890616846,1.3498709733529286,linoleum,0.912164642017753,0.03411159197507869,0.014905961089999325,0.03881780491716885,linoleum,0.912164642017753,0.03411159197507869,0.014905961089999325,0.03881780491716885
linoleum,-115,-2.007128639793479,3.6558704453441297,0.4540958679242626,linoleum,0.9766625637950308,0.01202538510169948,0.005877674957029759,0.005434376146239865,linoleum,0.9766625637950308,0.01202538510169948,0.005877674957029759,0.005434376146239865
