surface,motion_type,angle_deg,target_angle,I_total,I_total_avg
linoleum,square,0,0.0,1.2732491389207807,1.963260619977038
linoleum,square,0,0.0,1.2043628013777268,1.8789386401326702
linoleum,square,0,0.0,0.9850746268656717,1.687715269804822
linoleum,square,0,0.0,1.0551090700344432,1.2014287536675596
linoleum,square,0,0.0,0.9276693455797934,1.1245056767444828
linoleum,square,0,0.0,0.920780711825488,1.0954203342263045
linoleum,square,0,0.0,0.7680826636050517,1.0446485521112387
linoleum,square,0,0.0,1.1262916188289325,1.0318918229365994
linoleum,square,0,0.0,0.8346727898966704,1.010588085214951
linoleum,square,0,0.0,0.8978185993111366,0.9688735808138795
linoleum,square,0,0.0,0.8231917336394949,0.9265212399540759
linoleum,square,0,0.0,0.7611940298507464,0.9016456180635285
linoleum,square,90,1.5707963267948966,0.8610792192881745,0.8610792192881745
linoleum,square,90,1.5707963267948966,5.500574052812859,3.180826636050517
linoleum,square,90,1.5707963267948966,4.292766934557979,3.5514734022196706
linoleum,square,90,1.5707963267948966,4.056257175660161,3.677669345579793
linoleum,square,90,1.5707963267948966,3.757749712973594,3.6936854190585535
linoleum,square,90,1.5707963267948966,3.8748564867967854,3.7238805970149254
linoleum,square,90,1.5707963267948966,4.3111366245694605,3.8077743152370016
linoleum,square,90,1.5707963267948966,4.577497129735936,3.903989667049369
linoleum,square,90,1.5707963267948966,4.2560275545350175,3.9431049878811075
linoleum,square,90,1.5707963267948966,3.8909299655568317,4.2797550707998475
linoleum,square,90,1.5707963267948966,4.318025258323766,4.14836076030106
linoleum,square,90,1.5707963267948966,3.7588978185993107,4.089041969638985
linoleum,square,90,1.5707963267948966,4.196326061997704,4.104605179232045
linoleum,square,90,1.5707963267948966,3.8932261768082665,4.11965811965812
linoleum,square,90,1.5707963267948966,3.848450057405281,4.116724071947953
linoleum,square,90,1.5707963267948966,4.177956371986222,4.10192626610537
linoleum,square,90,1.5707963267948966,4.068886337543054,4.045413955861717
linoleum,square,90,1.5707963267948966,3.175660160734788,3.925373134328358
linoleum,square,90,1.5707963267948966,3.8220436280137773,3.917719096823574
linoleum,square,90,1.5707963267948966,3.56601607347876,3.834162520729685
linoleum,square,-180,-3.141592653589793,3.769230769230769,3.769230769230769
linoleum,square,-180,-3.141592653589793,2.882893226176808,3.3260619977037886
linoleum,square,-180,-3.141592653589793,1.4466130884041333,2.699579027937237
linoleum,square,-180,-3.141592653589793,1.3226176808266359,2.3553386911595866
linoleum,square,-180,-3.141592653589793,1.494833524684271,2.1832376578645234
linoleum,square,-180,-3.141592653589793,1.2583237657864526,2.029085342518178
linoleum,square,-180,-3.141592653589793,1.5132032146957521,1.9553878956864033
linoleum,square,-180,-3.141592653589793,1.2606199770378874,1.8685419058553387
linoleum,square,-180,-3.141592653589793,1.176808266360505,1.7916826125781347
linoleum,square,-180,-3.141592653589793,1.2009184845005738,1.5063145809414467
linoleum,square,-180,-3.141592653589793,1.2686567164179103,1.3269549687460134
linoleum,square,-180,-3.141592653589793,0.9035591274397244,1.266615639749968
linoleum,square,-180,-3.141592653589793,1.1905855338691158,1.2519454011991327
linoleum,square,-180,-3.141592653589793,1.1745120551090702,1.216354126801888
linoleum,square,-180,-3.141592653589793,1.0091848450057406,1.18867202449292
linoleum,square,-180,-3.141592653589793,0.9540757749712974,1.126546753412425
linoleum,square,-180,-3.141592653589793,1.1090700344431688,1.1097078709019008
linoleum,square,-180,-3.141592653589793,1.0355912743972446,1.0940170940170941
linoleum,square,-180,-3.141592653589793,0.9977037887485649,1.071437683377982
linoleum,square,-180,-3.141592653589793,0.9322617680826637,1.0340604668962878
linoleum,square,-90,-1.5707963267948966,1.087256027554535,1.087256027554535
linoleum,square,-90,-1.5707963267948966,4.385763490241103,2.736509758897819
