surface,angle_deg,target_angle,I_total_mean,I_total_std,K_energy_mean,K_energy_std
cell_carpet,60,1.0471975511965976,6.7067738231917335,1.0816746972608158,0.5223344099058983,0.0842425776682878
cell_carpet,65,1.1344640137963142,7.014452623759033,0.6791992235416778,0.5462969333145664,0.05289713578985028
cell_carpet,70,1.2217304763960306,6.908993494068121,0.6066851704647349,0.5380836054570187,0.047249623867969985
cell_carpet,75,1.3089969389957472,6.949789513968619,0.995991718526115,0.5412608655738801,0.07756944848334231
cell_carpet,80,1.3962634015954636,6.864523536165327,0.5959305262494125,0.5346202130969882,0.04641203475462717
cell_carpet,85,1.4835298641951802,7.05750965452458,0.6347662959927589,0.5496502846202944,0.04943662741376629
cell_carpet,90,1.5707963267948966,7.304978603486066,0.9948806962948293,0.5689235672496937,0.07748292027218297
cell_carpet,95,1.6580627893946132,7.317164179104477,0.8205805357801476,0.5698725996187288,0.06390814141589937
cell_carpet,100,1.7453292519943295,7.006366767560798,0.6323459708501956,0.5456671937352646,0.0492481285708875
cell_carpet,105,1.832595714594046,6.985885054366178,0.537578738690206,0.5440720447325685,0.041867503013255924
cell_carpet,110,1.9198621771937625,6.830539609644087,1.6805501067170885,0.5319734898476703,0.1308839646975926
cell_carpet,115,2.007128639793479,6.912959242250287,0.746057518926448,0.5383924643497109,0.05810416814068905
cell_carpet,120,2.0943951023931957,6.730397784831499,0.9065382000917467,0.5241742823077492,0.07060266355854725
cell_carpet,125,2.181661564992912,6.288251052430157,1.1585165553950008,0.4897391785381743,0.09022714605880071
cell_carpet,130,2.2689280275926285,5.708381171067738,0.7412862022868018,0.4445779728245903,0.057732570271557766
cell_carpet,135,2.356194490192345,5.183467278989667,0.7699951648692863,0.4036968285817498,0.05996847078421232
cell_carpet,140,2.443460952792061,5.18398392652124,0.7953920770363121,0.4037370659284455,0.061946423445195666
cell_carpet,145,2.530727415391778,4.833371603520858,0.7303249945035032,0.37643081024305747,0.056878893652920814
cell_carpet,150,2.6179938779914944,5.232862835145539,0.7630835734129565,0.4075438345128925,0.05943018484524582
cell_carpet,155,2.705260340591211,4.211724184507327,0.9054245200915804,0.3280159022201969,0.07051592835604215
cell_carpet,160,2.792526803190927,3.710605625717566,0.9204092413065588,0.28898797708080737,0.07168296271857934
cell_carpet,165,2.8797932657906435,2.98867202449292,0.7924681970153685,0.2327626187299782,0.06171870693266112
cell_carpet,170,2.9670597283903604,2.7809988518943745,1.5249532624358464,0.216588695630403,0.1187658304077762
cell_carpet,175,3.0543261909900767,1.9031285878300803,0.3684458900192143,0.14821873736994398,0.02869516277408213
